adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,117506,tt1740002,cn,車手,"Two police pursuit drivers, a hothead rookie and his long-suffering, almost-retired mentor, face off against an escape car driver from the latter's past.",1.525108,/q9jAws8bL796mJMfxhZiqQYHfbh.jpg,"[{'name': 'Media Asia Films', 'id': 5552}, {'name': 'Milky Way Image Company', 'id': 5632}, {'name': 'Sil-Metropole Organisation', 'id': 5686}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2012-06-21,0.0,90.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,Motorway,False,5.6,30.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,26648,tt0071910,en,Il portiere di notte,"In this unsettling drama from Italian filmmaker Liliana Cavani, a concentration camp survivor discovers her former torturer and lover working as a porter at a hotel in postwar Vienna. When the couple attempt to re-create their sadomasochistic relationship, his former SS comrades begin to stalk them. Operatic and disturbing, The Night Porter deftly examines the lasting social and psychological effects of the Nazi regime.",4.266305,/qrUtVZB0yTCzfz4DdmsKRdmjtFQ.jpg,"[{'name': 'Ital-Noleggio Cinematografico', 'id': 4990}, {'name': 'Lotar Film Productions', 'id': 4991}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1974-04-03,0.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Most Controversial Picture of Our Time!,The Night Porter,False,6.6,53.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,29117,tt0039941,en,The Unsuspected,"A girl has been murdered. A woman cannot remember a man who claims to be her husband. Her uncle hosts a radio murder mystery show called ""The Unsuspected"". Who killed the girl? Why? And who is this mystery husband?",0.938704,/pWJyIATvzwAZAcL0VKGqcui1i2R.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1947-10-11,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,YOU CAN'T FORSEE IT! YOU CAN'T FORGET IT!,The Unsuspected,False,5.2,8.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,349177,tt3130302,en,Sucker,"When Chinese-Australian teenager Lawrence cheats at and fails his high-school exams, destroying his dreams of a medical degree, he's banished to the country for the summer. There, he meets wily old conman the Professor and his cynical daughter Sarah, and learns that even the sneakiest scam can't conjure up love. Is it a true story? That might be another of Leung's tricks.",1.127008,/93fnZEylJnZd2HLp5Kk8fFDPZV9.jpg,[],[],2015-08-15,0.0,90.0,[],Released,,Sucker,False,5.8,4.0
False,"{'id': 96677, 'name': 'Red Cliff Collection', 'poster_path': '/3KFgWRuNk3d9QGCnQUXKJSsfrLC.jpg', 'backdrop_path': '/46G7BAqK6LDAxIFVLq926rzN65o.jpg'}",80341000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",http://www.redclifffilm.com,12289,tt0425637,zh,Chi bi,"In the early third century, the land of Wu is invaded by the warlord Cao Cao and his million soldiers. The ruler of Wu, Sun Quan, calls on the rival warlord Liu Bei for help, but their two armies are still badly outnumbered. However, the Wu strategist Zhou Yu sees that Cao Cao's army is unused to battling on the sea, which may just give them a chance if they can exploit this weakness properly.",11.867516,/uMiA2c1wrySRTI3f2ij5i2aCCya.jpg,"[{'name': 'Metropolitan Filmexport', 'id': 656}, {'name': 'Lion Rock Productions', 'id': 2812}, {'name': 'Showbox', 'id': 3491}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2008-07-10,127814609.0,150.0,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,The future will be decided.,Red Cliff,False,7.1,207.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",,319074,tt1780871,en,In Football We Trust,"‘In Football We Trust’ captures a snapshot in time amid the rise of the Pacific Islander presence in the NFL. Presenting a new take on the American immigrant story, this feature length documentary transports viewers deep inside the tightly-knit Polynesian community in Salt Lake City, Utah. With unprecedented access and shot over a four-year time period, the film intimately portrays four young Polynesian men striving to overcome gang violence and near poverty through American football. Viewed as the ""salvation"" for their families, these young players reveal the culture clash they experience as they transform out of their adolescence and into the high stakes world of collegiate recruiting and rigors of societal expectations.",0.079336,/8Vw692QTM9qn9rjFPuIzQWApTyl.jpg,[],[],2015-01-23,0.0,87.0,[],Released,,In Football We Trust,False,5.0,1.0
False,,2000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.facebook.com/pages/RUNAWAY/137297197999?ref=sgm,35851,tt0425414,en,Runaway,"Michael Adler has run away from his suburban home with his little brother Dylan. Hiding out in a quiet, rural town, Michael's convinced he can make a better life for both of them. While Dylan stays holed up in a cheap motel all day, Michael works at a convenience store where everything starts to come together for him. But as Michael falls in love with his beautiful co-worker, Carly, his past begin",0.80693,/antt9g6qcESMN0beH71Vh6rSMDJ.jpg,"[{'name': 'Filbert Steps Productions', 'id': 36841}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2005-04-26,0.0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Runaway,False,6.8,10.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,84730,tt0289138,en,"Csocsó, avagy éljen május elseje!",A new socialistic city is being built on the Danube's riverbank in the early 50's. The story is about a teacher who's living there.,0.092977,/d9C7EqFNRhBDFwLMmuTaxV6kjee.jpg,[],"[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",2001-12-06,0.0,94.0,"[{'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,"Csocsó, avagy éljen május elseje!",False,6.0,1.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://wwws.warnerbros.co.jp/ichi/,19506,tt1060256,ja,市,"Ichi is a blind entertainer that travels the countryside with her traditional Japanese guitar and walking stick. She’s in search for the kind man that brought her up as a child, but because of her beauty she encounters problems every step of the way. Fortunately for Ichi, she is also a gifted swordswoman and carries a lethal blade within her walking stick.",4.404908,/p0ZsIDJukV5xa6PjZHcRrthWa4I.jpg,"[{'name': 'Geneon Entertainment', 'id': 3362}, {'name': 'Warner Bro. Japan', 'id': 3627}, {'name': 'Tokyo Broadcasting System', 'id': 6051}, {'name': 'Asahi Shimbun Newspaper', 'id': 15270}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2008-10-25,0.0,120.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,Justice is blind,ICHI,False,6.8,36.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,10429,tt0159784,en,Takedown,"Kevin Mitnick is quite possibly the best hacker in the world. Hunting for more and more information, seeking more and more cyber-trophies every day, he constantly looks for bigger challenges. When he breaks into the computer of a security expert and an ex-hacker, he finds one - and much more than that...",4.419472,/kFmddFjNzO7ZKWAYjQTVOUHqpum.jpg,"[{'name': 'Hacker Productions', 'id': 6005}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-03-15,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The world has a right to know.,Takedown,False,6.3,56.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,126376,tt0109384,pt,Casa de Lava,"In only his second feature, Portuguese filmmaker Pedro Costa (HORSE MONEY, IN VANDA'S ROOM) brilliantly reworked Jacques Tourneur’s classic I WALKED WITH A ZOMBIE into a reflection on his country’s colonial legacy. A nurse, Mariana (Inês de Medeiros), accompanies Leão (Isaach de Bankolé) to his home on the volcanic islands of Cape Verde after an accident leaves him in a coma — but he goes unrecognized by fellow denizens, leaving Mariana trapped with and eventually entranced by a mysterious community. Never before released in the U.S. and now beautifully restored, CASA DE LAVA foreshadows the masterful films that would follow, yet is an extraordinary, ravishing work in its own right.",1.430895,/AlHIkGNkZ0xJERngaSQvk77wM7w.jpg,"[{'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Gemini Films', 'id': 6584}, {'name': 'Madragoa Films', 'id': 10357}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'PT', 'name': 'Portugal'}]",1995-02-10,0.0,105.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Casa de Lava,False,7.3,4.0
False,,0,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,87358,tt0065850,en,Hornet's Nest,An American commando who's the sole survivor of a parachute jump into WWII-era Italy leads a group of children in a campaign of sabotage against the Nazis.,0.188856,/ePLNW83KRROhUx2RTyrWYIao5K9.jpg,[],[],1970-09-08,0.0,110.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Hornet's Nest,False,6.2,3.0
False,,0,"[{'id': 10402, 'name': 'Music'}]",,256396,tt0039032,en,The Thrill of Brazil,"Steve, revue producer in Rio de Janeiro, is still in love with his ex-wife Vicki, his star Linda is in love with Steve and Tito is in love with Linda. Because of this they all get small problems.",0.917732,/yWok2tQr8qXHfvDD59exQg4aOFT.jpg,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1946-09-06,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Romantic Rio on a heart-to-heart hook-up wit music...laugher...love...IS FOR YOU!,The Thrill of Brazil,False,7.0,2.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,13688,tt0940709,cn,長江七號,"Ti, a really poor construction worker that struggles to keep his son, Dicky, in private school, mistakes an orb he finds in a junkjard for a toy which proves to be much, much more once the young boy starts to play with it.",5.917685,/5DrPz0jRTMMnUxEOtI0t7j4DooT.jpg,"[{'name': 'Columbia Pictures Film Production Asia', 'id': 2798}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2008-01-30,47301471.0,86.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,It's out of this world.,CJ7,False,6.1,110.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,73922,tt0173024,ru,Посетитель музея,"It is the future, the world is in ruins and a large portion of the population consists of deformed mutants living in reservations. In this world a man decides to spend his vacation visiting the ruins of a museum that is now buried under the sea.",0.658363,/qmEKdTKTi0LbhXpy3jaeAK1zuQw.jpg,[],[],1989-03-14,0.0,136.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,A Visitor to a Museum,False,7.6,8.0
False,,0,"[{'id': 99, 'name': 'Documentary'}]",http://godsavemyshoes.com/,105678,tt1913030,en,God Save My Shoes,"God Save My Shoes is the first documentary film to explore the intimate relationship between women and shoes, questioning why shoes are the most addictive item in a woman's closet and how shoes have become a totem object.",0.07686,/c8PmIvK9gEee5GEa46Q4iPqcj1e.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-03-30,0.0,60.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,God Save My Shoes,False,7.0,1.0
False,,100000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.warnerbros.com/eraser,9268,tt0116213,en,Eraser,"U.S. Marshall John Kruger erases the identities of people enrolled in the Witness Protection Program. His current assignment is to protect Lee Cullen, who's uncovered evidence that the weapons manufacturer she works for has been selling to terrorist groups. When Kruger discovers that there's a corrupt agent within the program, he must guard his own life while trying to protect Lee's.",6.919314,/bmOG5k07nrnS8T49NVPM1LnrOf1.jpg,"[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-06-21,242295562.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He will erase your past to protect your future.,Eraser,False,5.6,553.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,17736,tt0105810,en,Where the Day Takes You,"A group of teen-age runaways try to survive in the streets of Los Angeles. Drugs, prostitution, violence and bureaucratic indifference all pose threats to the kids, who nevertheless prefer this harsh life to going back to their families. King, somewhat older, provides some leadership the kids.",1.403849,/nj6TG7u7ptYDZVSkYX1Mq0AHXAZ.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-09-11,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Where the Day Takes You,False,5.6,13.0
False,,2000000,"[{'id': 99, 'name': 'Documentary'}]",http://quebrandootabu.com.br/,79893,tt1951090,pt,Quebrando o Tabu,"Narrated by Morgan Freeman, this groundbreaking new documentary uncovers the UN sanctioned war on drugs, charting its origins and its devastating impact on countries like the USA, Colombia and Russia. Featuring prominent statesmen including Presidents Clinton and Carter, the film follows The Global Commission on Drug Policy on a mission to break the political taboo and expose the biggest failure of global policy in the last 50 years",1.252385,/3SRJKGbk3Em2nLAbxQcis98aOiB.jpg,[],[],2011-06-03,0.0,0.0,"[{'iso_639_1': 'pt', 'name': 'Português'}]",Released,,Breaking the Taboo,False,7.3,12.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,28054,tt0086589,en,Suburbia,"When household tensions and a sense of worthlessness overcome Evan, he finds escape when he clings with the orphans of a throw-away society. The runaways hold on to each other like a family until a tragedy tears them apart.",1.778848,/cXwATkXHai5tPACN8uIIN0iIRQC.jpg,"[{'name': 'New World Pictures', 'id': 1950}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1984-04-13,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Suburbia,False,6.6,18.0
False,,0,"[{'id': 27, 'name': 'Horror'}]",http://beckyandjoes.com/dont-hug-me-im-scared-5/,368051,tt5114650,en,Don't Hug Me I'm Scared 5,The puppets learn about eating healthy.,0.405664,/5q6N61pOhxUFhGRJrgkJ8vsiBk3.jpg,"[{'name': 'This is It Collective', 'id': 50104}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2015-10-14,0.0,6.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The food is talking.,Don't Hug Me I'm Scared 5,False,6.6,8.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,348601,tt4851758,en,Bridget Everett: Gynecological Wonder,A mix of cabaret and standup recorded at Joe's Pub in New York.,0.104703,/u778O0zFamjddFlMWQd5UzqViAf.jpg,"[{'name': 'Red Hour Films', 'id': 12178}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-07-11,0.0,42.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bridget Everett: Gynecological Wonder,False,0.0,0.0
False,,0,"[{'id': 28, 'name': 'Action'}]",,76395,tt0084704,en,The Soldier,Terrorists take over a plutonium bomb and threaten to detonate it in a Saudi Arabian oil field. A special anti-terrorist unit is sent in to stop them.,0.829343,/74J8Gyiy2mT1x8mrQCukULxlt4Y.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-06-01,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You don't assign him. You unleash him.,The Soldier,False,5.8,7.0
False,,0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",,41384,tt0076104,en,The Grateful Dead,"Released in 1977 and directed by Jerry Garcia, is a film that captures performances from the Grateful Dead's October 1974 five-night stand at the Winterland Ballroom in San Francisco. This end-of-tour run marked the beginning of an extended hiatus for the band, with no shows planned for 1975. The movie also faithfully portrays the burgeoning Deadhead scene. The film features the ""Wall of Sound"" concert sound system that the Dead used for all of 1974.",1.086537,/uk3HxSNEwAAJjDAe21JbZe3XgqG.jpg,"[{'name': 'Electrascope', 'id': 95364}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-06-02,0.0,132.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There is nothing like a Grateful Dead concert,The Grateful Dead,False,7.8,8.0
False,,20000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,9963,tt0477071,en,Premonition,"A depressed housewife who learns her husband was killed in a car accident the day previously, awakens the next morning to find him alive and well at home, and then awakens the day after to a world in which he is still dead.",10.163764,/7po8AGGFNcyKmMkRg1afHwZQYP4.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Hyde Park Films', 'id': 1172}, {'name': 'Offspring Entertainment', 'id': 2378}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-02-08,84146832.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Reality is only a nightmare away,Premonition,False,5.8,391.0
False,,2135161,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,506,tt0058329,en,Marnie,Marnie is a beautiful kleptomaniac who is in love with businessman Mark Rutland. Marnie who is a compulsive thief is being watched by her new boss Mark who suspects her of stealing from him and thus decides to blackmail her in the most unusual way. A psychological thriller from Alfred Hitchcock based on a novel of the same name by Winston Graham.,6.409094,/hBYHdsSxOA2zQLiuiJyPsk9IhUw.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1964-07-09,7000000.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Thief... Liar... Cheat... she was all of these and he knew it!,Marnie,False,7.2,233.0
